time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780645173.501101,proposed,-0.188949,-41.834332,-0.556919,3.137540,1.749389,-0.317446,-40.105149,0.000000,45.000000,1.334970,1.576295,-0.212597,1,12.543527,0.477993,0.459251,0.345941,0.345941,1.394126,0.031728,0.345941,0.345941,0.148916,1.213482,0.459251,0.345941,1.393842,0.031728,0.155873,1.211809,0.345941,0.345941,0.287997,0.338304,0.341354,0.288087,0.337454,-0.000000,0.000000,3.186584,10,2
1780645173.587774,proposed,-0.237966,-41.512697,-0.423422,3.295169,1.713586,-0.116182,-39.827071,0.000000,45.000000,3.064820,0.505574,-0.206792,1,11.797673,0.607517,0.581934,0.477727,0.477727,1.487060,0.031810,0.477727,0.477727,0.155873,1.299378,0.581934,0.477727,1.486190,0.031810,0.157191,1.299378,0.477727,0.477727,0.426832,0.421129,0.476394,0.425408,0.420443,-0.000000,0.000000,3.322262,10,2
1780645173.702697,proposed,-0.264985,-41.180652,-0.116940,3.345727,1.607924,-0.021101,-39.557225,0.000000,45.000000,2.922177,-0.353494,-0.192507,1,13.014709,0.847978,0.809345,0.704994,0.704994,1.607507,0.030967,0.704994,0.704994,0.157191,1.419349,0.809345,0.704994,1.607125,0.030967,0.157191,1.419349,0.704994,0.704994,0.559859,0.484033,0.704668,0.558835,0.483999,-0.000000,0.000000,3.347770,10,2
1780645173.788686,proposed,-0.262068,-40.847846,0.175278,3.310377,1.500942,-0.002660,-39.243971,0.000000,45.000000,1.752571,-0.435417,-0.176036,1,12.025151,1.111465,1.073552,0.968376,0.968376,1.627983,0.030345,0.968376,0.968376,0.155499,1.442138,1.073552,0.968376,1.627983,0.030345,0.155499,1.442138,0.968376,0.968376,0.693850,0.468242,0.966560,0.691621,0.468460,-0.000000,0.000000,3.315015,10,2
1780645173.909117,proposed,-0.235777,-40.518986,0.350535,3.266836,1.447141,-0.000000,-38.918986,0.000000,45.000000,0.676053,-0.282827,-0.164935,1,15.230897,1.375904,1.339748,1.233095,1.233095,1.703773,0.029955,1.233094,1.233094,0.153983,1.519834,1.339748,1.233095,1.703773,0.029955,0.153983,1.519834,1.233094,1.233094,0.730790,0.487321,1.229324,0.727510,0.489152,-0.000000,0.000000,3.285588,10,2
1780645173.989360,proposed,-0.197343,-40.193716,0.418140,3.238553,1.433300,-0.000000,-38.593716,0.000000,45.000000,-0.047446,-0.145790,-0.159600,1,12.274532,1.649223,1.615252,1.506508,1.506508,1.795313,0.029689,1.505821,1.505821,0.152948,1.612676,1.615252,1.506508,1.795313,0.029689,0.152948,1.612676,1.505821,1.505821,0.755131,0.516739,1.501040,0.752925,0.515892,-0.000000,0.000000,3.265435,10,2
1780645174.102262,proposed,-0.155766,-39.870590,0.413396,3.223974,1.441471,-0.000000,-38.270590,0.000000,45.000000,-0.451197,-0.070754,-0.158138,1,12.164064,1.930854,1.899241,1.787421,1.787421,1.905123,0.029476,1.720577,1.720577,0.152175,1.723472,1.899241,1.787421,1.905123,0.029476,0.152175,1.723472,1.720577,1.720577,0.787123,0.568470,1.719487,0.786230,0.568213,-0.000000,0.000000,3.250370,10,2
1780645174.184565,proposed,-0.116683,-39.548546,0.368276,3.216899,1.459775,-0.000000,-37.948546,0.000000,45.000000,-0.629438,-0.033696,-0.158739,1,12.090512,2.227801,2.197985,2.083021,2.083021,1.438071,0.029309,1.257225,1.257225,0.151537,1.257225,1.698910,1.588049,1.413414,0.029309,0.151537,1.257225,1.257225,1.257225,0.568140,0.413383,1.257225,0.567141,0.413384,-0.000000,0.000000,3.237910,10,2
1780645174.305201,proposed,-0.083002,-39.227025,0.305332,3.213529,1.481381,-0.000000,-37.627025,0.000000,45.000000,-0.663450,-0.015948,-0.160225,1,12.721705,2.456925,2.421287,2.306002,2.306002,1.276802,0.029189,1.096584,1.096584,0.151030,1.096584,1.384871,1.274289,1.253015,0.029189,0.151030,1.096584,1.096584,1.096584,0.495700,0.362654,1.093031,0.492992,0.361402,-0.000000,0.000000,3.228002,10,2
1780645174.390674,proposed,-0.055786,-38.905752,0.238987,3.211934,1.502474,-0.000000,-37.305752,0.000000,45.000000,-0.613925,-0.007535,-0.161865,1,12.809047,2.539346,2.500203,2.389969,2.389969,1.144675,0.029109,0.964904,0.964904,0.150663,0.964904,1.131798,1.021388,1.118062,0.029109,0.150663,0.964904,0.964904,0.964904,0.433283,0.290006,0.947645,0.406931,0.275234,-0.000000,0.000000,3.220813,10,2
1780645174.502201,proposed,-0.034957,-38.584596,0.177595,3.211181,1.521125,-0.000000,-36.984596,0.000000,45.000000,-0.523205,-0.003560,-0.163270,1,11.825914,2.358446,2.328158,2.214111,2.214111,0.991395,0.029060,0.811915,0.811915,0.150421,0.811915,0.829246,0.718832,0.969062,0.029060,0.150421,0.811915,0.718808,0.718808,0.275573,0.180764,0.691664,0.264798,0.179895,-0.000000,0.000000,3.216088,10,2
1780645174.590987,proposed,-0.019814,-38.263496,0.125274,3.210825,1.536546,-0.000000,-36.663496,0.000000,45.000000,-0.419012,-0.001684,-0.164241,1,12.427403,2.069299,2.037307,1.925994,1.925994,0.892189,0.029033,0.712879,0.712879,0.150277,0.712879,0.639569,0.529530,0.863543,0.029033,0.150277,0.712879,0.529529,0.529529,0.193122,0.126611,0.504895,0.184482,0.126541,-0.000000,0.000000,3.213268,10,2
